rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-89-org,   pak, f, , 19170901, ms, , bozdar, vic, woodfield, 5540, 38, handcock crescent, , 618 72316622, 8230124, 2, NoRole
rec-201-org,   usa, , 31, 19860118, , madison, velazquez, vic, tintaldra, 5158, 23, , , 08 71755293, 2343989, 2, NoRole
rec-553-dup-0, ser, m, 24, 199 303B, , al na, tupajic, qld, airlie beach, 2 283, 1 8, glossop rescent, banksia village, 03 57096267, 9714263, 2, NoRole
rec-810-dup-0, eng, , 32, 19850807, dr, , clarkson, , ckaperdea, 4849, 17, dunun ztrit, central koast fair, 03 21659119, 2649907, 4, NoRole
rec-786-org,   ser, f, 37, 19801222, , thomas, karoglan, nsw, west wyalong, 3043, 15, mockridge crescent, lapstone, 612 48948842, 4125978, 8, NoRole
rec-217-org,   chi, , 27, 19900419, ms, hamish, sau, wa, kangaroo gully, 6112, 18, burkitt street, banana shed, 8 78455560, 7062935, 4, NoRole
rec-623-org,   dut, f, 41, 19760112, ms, kiana, beam, vic, nyah, 4169, 13, jacob place, argyle, 8 87813606, 2905679, 9, NoRole
rec-716-org,   eng, , 27, 19900610, , mitchell, sauvage, vic, walkerville south, 2035, 14, harding street, wheogo, 08 73557506, 4577519, 5, NoRole
rec-4-org,   tur, , 36, 19811128, ms, abbie, ebssd, nsw, hamilton, 2480, 93, archdall street, , 02 98720255, 1252917, 4, NoRole
rec-622-org,   usa, f, , 19020905, , ruby, clements, nsw, kingsdale, 3212, 243, flecker place, stonehenge, 2 52957338, 8508843, 2, NoRole
rec-730-org,   unk, , , 19620401, mr, , aani, vic, dendy, 2073, 8, hellings place, , 8 22242903, 9639629, 5, NoRole
rec-496-org,   eng, f, 36, 19810214, mr, , summerfield, qld, moranbah, 4879, 17, charterisville avenue, jacqoona station, 03 19151442, 3789000, 7, NoRole
rec-454-org,   eng, f, 33, 19841024, ms, hannah, fraser, vic, archies creek, 6064, 12, bunbury street, , 618 67976340, 2352841, 4, NoRole
rec-815-org,   usa, f, 21, 19961222, mr, brinley, solis, qld, bell, 2800, 413, macgregor street, belleview, 613 23929941, 2108653, 6, NoRole
rec-51-org,   chi, f, 29, 19880623, , zebediah, chyu, qld, norwin, 2565, 40, loban court, sunewood, , 8130215, 3, NoRole
rec-906-org,   jew, f, 35, 19821020, , zachary, zedner, sa, finniss, 6743, 82, jarman place, , 7 28383546, 3005095, 2, NoRole
rec-125-org,   usa, f, 30, 19870805, , madison, welch, qld, gin gin, 3458, 493, peden place, , 04 98367810, 3393652, 1, NoRole
rec-790-org,   hun, f, 26, 19911102, ms, zoe, vamosi, sa, geranium, 2548, 3, macdowell street, , 7 61135774, 8772560, 9, NoRole
rec-143-org,   fre, , 21, 19960623, , mary, pinette, sa, pine point, 2680, 2, arthaldo court, , 7 65979717, 5483579, 0, NoRole
rec-40-org,   usa, f, , 19270219, , william, jefferson, nsw, burrumbuttock, 5022, 38, leahy close, , 2 00366454, 7058559, 7, NoRole
rec-275-org,   unk, f, 31, 19860807, mr, pino, scinto, nsw, greenfield park, 4067, 8, mather street, yarrandoo, 02 86965324, 7163452, 7, NoRole
rec-738-dup-0, eng, f, 35, 19821103, , lachlan, , , palina, 5012, 9, paakhill jdreed, , 08 84897664, 9352607, 3, NoRole
rec-980-org,   gre, , , 19231027, , max, tagara, qld, ironbark, 2206, 27, hall street, , 3 37621374, 6301723, 1, NoRole
rec-695-org,   unk, f, 30, 19871229, hon, abbey, sclater, , tweed heads south, 2602, 8, pocket avenue, , 02 23570477, 1463996, 2, NoRole
rec-319-org,   ser, m, 26, 19910124, , flynn, siladjdzic, nsw, goonellabah, 3160, 12, coningham street, , 08 79926354, 9219083, 2, NoRole
rec-489-dup-0, , , 02, 19881121, , kaysey, michelmore, tas, petcheys bay, 2620, 10, fullagacrrescent, , 07 63928994, 7993543, 7, NoRole
rec-269-dup-0, usa, m, 30, 19870630, , jtoel, kane, tas, mangana, 2340, 78, eajteahbruk plase, , 07 33395949, 1549902, 3, NoRole
rec-172-org,   usa, m, , 19810126, , matthew, pacheco, vic, riverstone, 4701, 8, pasmore close, , 618 62359305, 6981536, 6, NoRole
rec-188-org,   ger, f, 35, 19821202, mr, jack, maichel, sa, roseworthy, 2035, 238, rogers street, , , 3143936, 6, NoRole
rec-137-org,   dan, f, 28, 19890219, , kirra, willadsen, wa, furnissdale, 6168, 17, pawsey circuit, , 8 93829441, 5413263, 6, NoRole
rec-745-org,   ind, m, 28, 19890324, , aaliyah, kalirai, qld, yandarlo, 3030, 64, noongale court, , 613 66286986, 3866261, 6, NoRole
rec-219-org,   , , 24, 19930303, dr, lachlan, mccarthy, qld, murray, 2218, 17, piper street, , 03 56260618, 4946082, 9, NoRole
rec-56-org,   eng, f, 31, , , peter, timothyson, , woodcroft, 3152, 59, , mayflower retrmnt vlge, 02 62502366, 2050213, 2, NoRole
rec-976-org,   ina, f, 25, 19920527, , chelsea, iskandar, vic, kangaroo ground, 2774, 29, carrington street, , 08 94080943, 6973147, 6, NoRole
rec-894-org,   unk, f, 23, 19940429, ms, ryan, abbondandola, nsw, hillside, 3076, 17, , , 02 30776364, 3395008, 8, NoRole
rec-73-dup-3, eng, m, 37, 19800313, , pailey, chrizdopherson, ns, kymea bay, 3175, 11, higgins crescent, , 2 57979035, 4952767, 0, NoRole
rec-306-org,   ind, , 29, 19880213, ms, miranda, udaya, , edithvale, 2211, 30, lewis luxton avenue, , 08 39044622, 2543490, 6, NoRole
rec-84-org,   ind, f, 19, 19980208, ms, kristo, paloma, nsw, crystal creek, 2612, 17, mainwaring rich circuit, , 612 12960783, 1814388, 9, NoRole
rec-770-org,   ind, m, , 19900923, , thomas, prajna, vic, princetown, 3134, 5, henderson street, , 8 87412277, 6584388, 2, NoRole
rec-450-org,   eng, , 39, 19780921, , lilly, marchand, , cooktown, 3172, 10, eggers place, , 07 16541010, 3787324, 5, NoRole
rec-490-org,   chi, f, 26, 19910306, , jackson, ding, vic, oakleigh, 3040, 19, capella crescent, , 618 29206545, 5636007, 1, NoRole
rec-439-org,   eng, f, 23, 19941016, ms, stephanie, hamm, wa, kallaroo, 3910, 301, belconnen way, virginia estate, 618 93069313, 3108977, 3, NoRole
rec-462-org,   eng, f, 8, 20091110, mr, catherine, moors, nsw, penshurst, 4074, 8, loddon street, john flynn medical centre, 02 93375522, 8394226, 2, NoRole
rec-255-org,   unk, f, , 19200410, , madison, scinto, vic, laanecoorie, 2193, , gouger street, , 8 59515508, 1960427, 5, NoRole
rec-880-org,   unk, , 39, 19780816, dr, daniel, scollard, vic, clarinda, 3198, 4, clifford crescent, garden creek, 08 48395214, 3813256, 4, NoRole
rec-735-org,   usa, f, 40, 19770421, pfc, kaitlin, porter, qld, mundoo, 5108, 42, sangster place, kimbe, 613 55888130, 9575300, 3, NoRole
rec-771-org,   ser, f, , 19780410, , jesse, pesa, tas, lalla, 2213, 63, covington crescent, kinnoul, 07 06595800, 1202225, 0, NoRole
rec-836-org,   usa, , 27, 19901006, mr, stephanie, ballard, tas, weetah, 3047, 119, harbison crescent, , 7 87668880, 8015642, 1, NoRole
rec-494-org,   vie, f, , 19970321, ms, noah, phang, qld, maryborough, 4122, 8, brodribb street, eurunderee, 03 99645621, 2024557, 8, NoRole
rec-987-org,   ser, f, 35, 19820203, ms, evan, curevac, vic, hampton park, 2560, 9, drevermann street, , 8 42673192, 7943683, 2, NoRole
rec-678-org,   por, f, 27, 19900326, , cooper, cadete, nsw, long point, 3844, 6, holden crescent, , 2 39211723, 2910240, 2, NoRole
rec-772-org,   usa, f, , 19140810, , ryan, russo, nsw, toodyay, 6110, 7, schofield place, , 612 28565238, 7522236, 2, NoRole
rec-73-dup-5, eng, m, 37, 19800313, , bailei, ckriztopherson, nstw, gymea pay, 3175, 11, higgins creskent, , 2 57979035, 4952767, 0, NoRole
rec-997-dup-1, , f, 30, 19870828, , kira, geee, vic, darlinton, 2452, 2, chapmsfstreet, , 618 54075616, 2060739, 9, NoRole
rec-169-org,   unk, f, 24, 19931018, , hattie, strampher, qld, goondi hill, 3158, 25, cutbush street, , 3 17104589, 8805429, 9, NoRole
rec-363-org,   tha, , 24, 19930226, ms, luca, bunnang, tas, baden, 4060, 126, dickinson street, rosedale, 617 39693633, 9236408, 0, NoRole
rec-351-org,   unk, f, , 19330906, , ned, strampher, vic, coragulac, 3058, 35, heagney crescent, , 04 09737106, 6140599, 2, NoRole
rec-944-org,   eng, m, 27, 19900312, , amy, hopson, nsw, dobies bight, 6052, 12, fullerton crescent, caroona village, 2 81793728, 2336363, 5, NoRole
rec-234-org,   cze, , 32, 19850326, pfc, makenzie, schoenberger, nsw, killcare, 2506, 9, goodman street, , 2 15535245, 5421306, 2, NoRole
rec-87-org,   unk, f, , 19290718, , alysha, streckfuss, , booval, 3030, 1, phillip avenue, kevin burns centre, 03 42406268, 9159403, 6, NoRole
rec-463-org,   eng, m, 27, 19901031, , kieran, christophers, nsw, denmark, 6076, 15, beattie crescent, banana shed, 02 08846176, 1425833, 1, NoRole
rec-328-org,   eng, f, 11, 20060130, , tommy, christenson, nsw, lakemba, 2747, 75, mundawari circuit, , 2 28657564, 4761786, 6, NoRole
rec-289-org,   gre, , 36, 19810322, mr, dominic, mitsihosta, vic, beulah, 4017, 186, gellibrand street, , 618 06715993, 2123938, 4, NoRole
rec-993-org,   hun, , 23, 19940831, ms, jazz, lusano, act, tuggeranong, 2042, 205, nairn place, , 02 11765804, 5858686, 0, NoRole
rec-34-org,   unk, f, , 19940528, , aidan, strehovski, vic, springvale south, 3168, 87, millen street, , 8 68437173, 1825332, 6, NoRole
rec-849-org,   afg, , 19, 19980125, pfc, caleb, tani, vic, longlea, 3221, 11, birdwood street, , 08 15491842, 3626564, 8, NoRole
rec-975-org,   usa, , 31, , ms, alicia, burch, qld, palmtree, 7310, 6, james scott close, st johnof god hospital, 613 25935353, 5057279, 3, NoRole
rec-662-org,   eng, f, 9, 20080307, , chloe, pound, vic, toolern vale, 2257, 1, derrington crescent, aprt 504, 07 03842029, 1168459, 5, NoRole
rec-724-org,   usa, f, 26, 19910921, , ethan, frank, qld, dimbulah, 2233, 15, newman morris circuit, vaughan vlge, 3 19565984, 9753253, 8, NoRole
rec-318-org,   chi, m, , 19700520, , reece, chyau, nsw, nabiac, 2528, 7, patey street, , , 3335707, 6, NoRole
rec-441-org,   eng, m, 24, 19930820, , katelyn, derrick, nsw, greenethorpe, 7315, 7, port jackson circuit, marwara, 07 59611706, 7112590, 9, NoRole
rec-554-org,   rom, f, 28, 19890411, , isabella, maniu, nsw, watsons bay, 2541, , leahy close, mayflower retrmnt vlge, , 1984719, 5, NoRole
rec-555-org,   ger, f, , 19401208, , jared, , qld, east russell, 2620, 23, revell close, the links, 03 59732420, 8806521, 7, NoRole
rec-226-org,   usa, f, 21, 19960331, mr, kailey, duncan, nsw, neilrex, 4223, 6, lewis luxton avenue, , 612 46989983, 5840237, 4, NoRole
rec-380-org,   usa, f, , 19561210, ms, oliver, pitts, vic, wilgoyne, 4850, 53, osburn drive, , 618 92252187, 8702018, 9, NoRole
rec-132-org,   usa, , 25, , , kelsy, barker, sa, jericho, 2570, 21, totterdell street, , 617 18056019, 6288747, 5, NoRole
rec-71-org,   eng, f, 28, 19891020, , melissa, rennoll, vic, lexton, 2680, 23, lanley square, brentwood vlge, 618 83432529, 9007601, 0, NoRole
rec-886-org,   unk, m, 35, 19820812, , ebony, strangway, vic, koo wee rup, 2850, 9, solomon crescent, cosy corner, 08 73718964, 4759969, 6, NoRole
rec-483-org,   chi, , , 19380601, hon, chloe, cao, vic, inverloch, 3658, 143, o'loghlen street, , 8 87643372, 4205147, 8, NoRole
rec-44-org,   ind, m, 34, 19830403, , leo, chandnani, vic, kotta, 2036, 39, moorhouse street, , 618 27509351, 1828970, 2, NoRole
rec-121-org,   usa, f, 30, 19871007, , lauren, , vic, cabarita, 4220, 20, bannister garden, , 08 43616399, 6700602, 6, NoRole
rec-465-org,   ira, m, 12, 20050623, , alec, soleymani, nsw, rydal, 4560, 1105, birbai place, palm lake resort, 2 84466588, 7472883, 2, NoRole
rec-47-org,   usa, f, 22, 19950115, , holly, booker, vic, red hill south, 6101, 153, rohan rivett crescent, , 8 69376756, 2220342, 6, NoRole
rec-603-org,   cze, f, , 19700227, , michael, viskup, sa, marion, 2712, 91, doonkuna street, burnie thompson park, , 5449333, 9, NoRole
rec-682-org,   eng, f, 22, 19950704, , taylah, christison, qld, garners beach, 4701, 21, dolling crescent, , 03 76041734, 1322691, 4, NoRole
rec-519-org,   unk, f, 23, 19940901, , jack, sckel, sa, coromandel valley, 3015, 915, henry street, marlin cove, 7 60633444, 4622959, 8, NoRole
rec-381-org,   unk, f, 21, , dr, cain, strehovski, qld, cobbs hill, 0822, 1, woody end, , 03 66564713, 1202008, 0, NoRole
rec-469-org,   gre, m, 34, 19831002, ms, sophie, theodopoulos, wa, cleary, 4069, 28, goldfinch circuit, , 08 22302481, 1623975, 5, NoRole
rec-846-org,   eng, f, 34, 19830221, dr, katelyn, christopherson, qld, edge hill, 2714, 6, legge street, brambletye vinyard, 3 00552694, 6638974, 9, NoRole
rec-941-org,   unk, f, 25, 19921019, ms, kieran, abbitt, vic, glenrowan, 6018, 27, templestowe avenue, , 618 40961482, 2600385, 5, NoRole
rec-206-org,   ger, f, 26, , pfc, jay, lengnisch, , north rocks, , 2, kidman close, , , 2701572, 1, NoRole
rec-343-org,   usa, f, 35, 19820327, , amy, andrews, qld, rosslea, 2615, 55, meehan garden, , 3 82812200, 5063503, 3, NoRole
rec-467-org,   , f, , , mr, lawson, green, qld, north booval, 2800, 10, pitcairn street, , 613 83641758, 8651362, 9, NoRole
rec-579-org,   ara, f, 20, 19971229, , elizabeth, mansurah, qld, crestmead, 2000, 17, methven place, , 613 16759212, 8152517, 7, NoRole
rec-393-org,   ger, , , 19020711, mr, sarah, heinzel, qld, parkside, , 32, lucy gullett circuit, teasdale park, 613 23460948, 5356275, 7, NoRole
rec-742-org,   eng, , 30, 19870721, mr, leah, hanley, qld, collingwood park, 3764, 730, bungonia street, , 03 79021963, 8310607, 1, NoRole
rec-575-org,   ind, , 31, 19861109, ms, rebecca, achhpia, vic, dumbalk, 5280, 68, fisk street, , 08 19152701, 6227245, 3, NoRole
rec-142-org,   , f, 35, 19820511, , michael, musolino, , malvern east, 5333, 22, mortimer lewis drive, , 08 84159887, 1813338, 7, NoRole
rec-332-org,   chi, f, 35, 19820903, , , teng, vic, chepstowe, 2527, 22, carroll street, , 08 25887437, 7040011, 5, NoRole
rec-826-org,   chi, f, 28, 19890831, ms, jack, kan, nsw, moama, 6153, 53, mainwaring rich circuit, , 08 87554645, 6443120, 6, NoRole
rec-650-org,   eng, f, 9, 20080226, ms, tara, haroldson, sa, , 3058, 80, dobell circuit, kalang, 7 15159276, 5887864, 8, NoRole
rec-272-org,   ind, f, 21, 19960516, , bianca, ramamani, wa, wongan hills, 2099, 4, tipping place, country rd estate, 8 15619012, 6715970, 6, NoRole
rec-785-org,   usa, , 38, , hon, callum, roth, vic, , 4807, 103, bugden avenue, , 8 07154388, 5944338, 5, NoRole
rec-14-org,   usa, f, 38, 19790529, , benjamin, robles, act, palmerston, 4410, 24, hazlitt glade, , 612 70661411, 8595808, 0, NoRole
rec-576-org,   fre, f, 36, , , emiily, delafontaine, wa, coomalbidgup, 4128, 164, langley place, , 8 26338620, 5539591, 9, NoRole
rec-996-org,   ger, f, 26, 19911206, ms, ruby, bruckner, , newborough, 2480, 9, hubbe street, , , 9749587, 6, NoRole
rec-432-org,   eng, , 35, 19820409, , talia, alberts, vic, melbourne airport, 3136, 79, , , 08 19963078, 1739040, 7, NoRole
rec-16-org,   ara, f, 31, 19860724, ms, chantelle, umaymah, nsw, milsons passage, 3191, 9, , hd of solomon, 612 52363203, 7920888, 8, NoRole
rec-942-org,   usa, f, 35, 19820106, dr, hannah, anderson, vic, port franklin, 3282, 54, fink crescent, , 8 75099029, 5323618, 4, NoRole
rec-269-dup-5, usa, m, 30, 19870630, , soel, ckan, tas, mankana, 2340, 78, easderbrook place, , 07 33395949, 1549902, 3, NoRole
rec-908-org,   eng, m, 26, 19911222, , stephanie, abbey, vic, caldermeade, 3155, 10, chauncy crescent, , 618 80916289, 6692820, 8, NoRole
rec-825-org,   unk, f, 33, 19840110, ms, thomas, scollard, vic, merton, 2406, 35, grimshaw street, harkness station, 618 40447165, 3239361, 1, NoRole
rec-628-org,   fin, f, 19, 19980715, dr, beau, tanskanen, wa, salmon gums, 3162, , north place, , 04 44703451, 1060609, 9, NoRole
rec-551-org,   chi, f, 30, 19870112, , nicholas, heung, nsw, university of wollongong, 4820, 80, goldfinch circuit, , 02 51061936, 1741736, 9, NoRole
rec-221-org,   eng, f, , 19160820, mr, erin, , nsw, new berrima, 2680, 29, howey place, normanville mews, 612 81665314, 6894130, 8, NoRole
rec-251-dup-0, dan, f, 26, 19230419, , joshua, goldbaek, vic, arthurs creek, 6065, 1401, augustus close, , 03 42261124, 2756481, 1, NoRole
rec-722-org,   fre, f, 9, 20080119, , matthew, denot, nsw, bunyan, 6153, 5, totterdell street, silvan glades, 612 94102043, 1759597, 3, NoRole
rec-436-org,   rus, m, , 19120127, , emiily, pamerkhov, sa, springfield, 3174, 3, cameron street, , 07 41489982, 9179748, 7, NoRole
rec-567-org,   chi, f, 19, 19980723, mr, helena, chukot, , cooloongup, 3400, 98, wagga street, brae view, 08 17495483, 5274637, 1, NoRole
rec-148-org,   usa, f, 35, , ms, hayley, gonzales, nsw, hamilton, 3517, 6, kelleway avenue, , 02 31846574, 7686096, 3, NoRole
rec-333-org,   ger, f, 31, 19861215, , alexandra, riege, vic, tyers, 2880, 144, larakia street, , 618 69597540, 7892562, 8, NoRole
rec-284-org,   ind, , 26, 19910105, hon, joshua, pritha, nsw, berrara, 4551, 3, lingiari court, yurnga, 2 37127009, 3285133, 8, NoRole
rec-269-dup-6, usa, m, 30, 19870630, , zoel, ckane, tas, mankana, 2340, 78, eazdeahbruk place, , 07 33395949, 1549902, 3, NoRole
rec-873-org,   nor, f, 31, 19860925, ms, grayson, adamsen, nsw, winmalee, 2114, 22, samson place, lindisfarme, 02 34165693, 3716163, 5, NoRole
rec-893-dup-1, eng, g, 30, 19870304, hon, broadbent, joshua, , dapto, 6010, 62, heddon place, , 02 27026182, 3283026, 2, NoRole
rec-629-org,   eng, f, 34, 19830204, mr, jessica, huddleson, qld, kelsey creek, 3125, 14, eaglemont retreat, , 613 67401073, 5900245, 9, NoRole
rec-828-org,   ina, f, 33, 19840323, , jacqueline, sutanto, nsw, laughtondale, 2008, 24, hardie close, , 02 24523479, 9555542, 1, NoRole
rec-109-org,   usa, , 35, 19820618, , riley, richard, , cremorne, 3224, 258, port jackson circuit, wallering brook, 07 00442595, 5673890, 6, NoRole
rec-805-org,   eng, f, 27, , ms, logan, scrivens, vic, binginwarri, 4812, 23, deamer crescent, talawa, 618 82324752, 3466575, 1, NoRole
rec-303-org,   usa, , 32, 19850102, , dakota, beck, nsw, vaucluse, 2019, 321, ellerston avenue, red hills, 2 74214872, 3488337, 8, NoRole
rec-791-org,   ind, f, 27, 19900128, , madeleine, khodaiji, nsw, calca, 2162, 25, heydon crescent, ronato, 612 50641921, 2857360, 5, NoRole
rec-37-org,   eng, f, 28, 19890425, mr, chloe, normanson, vic, falls creek, 4300, 23, musgrave street, north star resort, 04 50556579, 9178015, 1, NoRole
rec-798-dup-1, eng, , 26, , hon, lauren, morriss, wa, kings ey, 3083, 7O, tazewellcircuit, retirerne t v illage, 61827730929, 5381859, 7, NoRole
rec-357-org,   , f, 25, 19920115, ms, luke, colev, vic, goughs bay, , 16, pickles street, , , 1982580, 6, NoRole
rec-171-org,   usa, f, 31, 19860311, , flynn, welch, tas, newnham, 2780, 9, mcnamara street, , 7 56524696, 6770880, 2, NoRole
rec-415-org,   ira, f, 9, 20080124, , rachel, saremi, wa, gnoorea, 2287, 78, rosenthal street, , , 7749020, 3, NoRole
rec-643-org,   swe, , 27, 19900104, , chelsea, soderstrom, sa, marla, 2480, 4, russell street, , 7 43418187, 6962686, 6, NoRole
rec-681-org,   usa, , 23, 19940704, , mitchell, kim, , , 3797, 47, de gillern place, , 08 61992511, 8521318, 9, NoRole
rec-971-org,   chi, f, 35, 19821023, ms, stephanie, min, qld, borallon, 6156, 22, luehmann street, , 613 98499478, 7048626, 6, NoRole
rec-837-org,   rus, f, 31, 19861223, , thomas, koval, vic, hampton north, 2441, 81, pails place, , 618 09882045, 1051580, 7, NoRole
rec-626-org,   por, f, , 19550214, , georgina, izquierdo, nsw, dalton, 3351, 10, chandler street, nootina, 02 42820252, 2802760, 8, NoRole
rec-168-org,   usa, f, 30, 19870410, dr, emiily, simmons, , dandenong north, 2125, 20, gymea street, balmoral garden, 04 90552698, 9778023, 8, NoRole
rec-45-org,   ser, f, 38, 19790807, sgt, brody, tupajic, vic, dartmoor, 2627, 86, tangari street, , 8 23765958, 5621457, 4, NoRole
rec-583-org,   wel, f, 10, 20071029, , patrick, jeavons, nsw, marrar, 6062, 89, matina street, timberoo, 02 85842514, 5762415, 4, NoRole
rec-879-dup-0, unk, f, 25, 19921115, mr, kyle, sckum, vick, nurat, 4218, 111, jauncey couahd, winterwood, 04 02295583, 9363838, 5, NoRole
rec-105-org,   eng, m, 32, 19850213, , jeremy, kay, , avondale heights, 4811, 31, cannan crescent, , 03 65831268, 6487996, 1, NoRole
rec-879-dup-5, unk, f, 25, 19921115, mr, kyle, scjum, vic, noorad, 4218, 111, jaunsey kouahd, inderud, 04 02295583, 9363838, 5, NoRole
rec-858-org,   cze, f, 35, 19820615, , zebediah, belohlavek, nsw, belgrave, 4564, 12, marqua place, , 03 49260191, 8292686, 0, NoRole
rec-708-org,   usa, , 35, 19821005, ms, alice, li, vic, carlsruhe, 2287, 38, national circuit, , 8 19951237, 1966005, 8, NoRole
rec-147-org,   , f, 29, 19880421, ms, kaela, hobson, nsw, nymboida, 4650, 31, cheeke place, walkers ridge, 2 68099488, 5626882, 9, NoRole
rec-359-org,   eng, f, , 19970806, ms, imogen, cristiansen, , albury, 4670, 17, , neretva, 08 37266628, 8639398, 9, NoRole
rec-806-dup-1, usa, f, 30, 19870517, , cait 1in, maconal d, nsw, lansdone, 508 , 17, tenison-woods circvit, nioka, , 7492747, 4, NoRole
rec-918-org,   fin, , 26, 19910806, dr, aimee, piironen, nsw, balmain east, 4701, 11, badimara street, berkeley vlge, 612 77051587, 4726813, 1, NoRole
rec-536-org,   vie, f, 40, , , lucy, ngoc, wa, narrikup, 2303, 51, denovan circuit, , 618 80278891, 4093689, 2, NoRole
rec-238-org,   , f, 33, , , blake, stanley, nsw, denistone west, 2257, 11, beal place, karobean, 612 08934098, 5719377, 3, NoRole
rec-225-org,   ind, m, 25, 19920606, , braedon, sivakumaran, vic, swan hill, 3305, 33, david street, , 08 24989458, 7048981, 4, NoRole
rec-152-org,   ira, , , 19280214, mr, lily, mousavi, vic, millbrook, 3156, 1, mannheim street, , 8 75651940, 4665335, 8, NoRole
rec-266-org,   ger, f, 30, 19871023, , mitchell, grbech, vic, tawonga south, 4301, 55, tingha place, , 08 33902577, 9346622, 1, NoRole
rec-240-org,   fin, f, , 19961109, , brody, virjonen, sa, blyth, 5051, 11, bernacchi street, , 617 94184590, 3968552, 8, NoRole
rec-165-org,   unk, m, 25, 19920701, ms, erin, aakre, vic, mildura, 5035, 15, darby street, , 8 81443365, 8382424, 3, NoRole
rec-251-org,   dan, f, 26, 19910121, , joshua, goldbaek, vic, arthurs creek, 6065, 1402, augustus close, , 8 35025808, 2756481, 1, NoRole
rec-232-org,   unk, f, 24, 19930406, , lacey, sciacca, vic, toolangi, 2289, 24, madigan street, liselican, 08 96274451, 8639176, 0, NoRole
rec-362-org,   usa, f, 20, 19970602, , , hartman, nsw, tatham, 3072, 76, macintyre place, , 02 41540437, 4630113, 0, NoRole
rec-163-org,   eng, f, 9, 20080326, ms, joel, spear, nsw, fennell bay, 4223, 126, kidman close, , 2 27578238, 4627427, 9, NoRole
rec-429-org,   ind, f, 19, 19980703, , lara, bodha, nsw, milbrulong, 4556, 60, antis street, , 04 09250055, 6578994, 1, NoRole
rec-580-org,   chi, f, 29, 19880701, , catherine, hao, nsw, leumeah, 3150, 30, ferguson circuit, , 02 42456043, 9967249, 4, NoRole
rec-396-org,   eng, m, 28, 19890811, , michelle, hightower, , o'malley, 2120, 21, horrocks street, , 02 75212942, 3654359, 8, NoRole
rec-167-org,   usa, f, 37, 19800315, hon, oliver, cole, vic, bonnie doon, 6233, 182, mara place, , 618 27543341, 4534305, 0, NoRole
rec-459-org,   unk, , 31, 19860525, ms, aiden, abbatista, sa, verdun, 4124, 49, gascoyne circuit, mostyn on the park, 617 53998264, 9221211, 2, NoRole
rec-619-org,   ind, f, 31, 19860306, ms, nicholas, shergill, qld, grassdale, 7315, 172, blacket street, , 3 97321671, 6907022, 2, NoRole
rec-810-dup-2, eng, , 32, 19850807, dr, , klarkzton, , kaperty, 4849, 17, dunoon stttreet, central coast faiah, 03 21659119, 2649907, 4, NoRole
rec-751-org,   usa, m, 22, 19950702, , lynton, guerrero, nsw, orange, 2430, 7, cadell street, , 2 32617283, 3563494, 2, NoRole
rec-631-org,   chi, , 29, 19880802, , teagan, liau, sa, kensington park, 2088, 11, de lacey place, , 617 61754990, 2756337, 3, NoRole
rec-696-org,   ser, f, 31, 19861211, dr, bailey, protic, qld, boulder, 2163, 33, mathieson crescent, yarrabie, 613 85596591, 5306016, 2, NoRole
rec-299-org,   chi, f, 30, 19870216, hon, renai, meng, nsw, annandale, 3034, 64, frencham place, flowerydale, 02 34404646, 3712097, 8, NoRole
rec-956-org,   eng, f, 25, 19920426, , joel, moors, nsw, bamarang, 4075, 26, beela place, , 612 86469718, 4058852, 8, NoRole
rec-209-org,   eng, f, 32, 19850509, hon, alisa, mcgrory, nsw, mount pleasant, 2048, 23, croton street, , 612 97362296, 8096317, 3, NoRole
rec-808-org,   unk, f, 34, 19830814, , bridget, scogin, vic, fairhaven, 2905, 277, wisdom street, acton park, 8 87872752, 7496007, 7, NoRole
rec-406-org,   chi, m, 24, 19930124, , anthony, tsao, wa, elabbin, 5540, 11, bowley place, conmurra, 8 21191728, 3701369, 8, NoRole
rec-76-org,   , f, 32, 19850830, ms, harry, rankine, qld, broadbeach, 5035, 2, quandong street, st vincents hospital, 613 35009665, 4961645, 6, NoRole
rec-973-org,   eng, f, 28, , ms, matthew, bloxham, nsw, coniston, 4019, 11, bourne street, , 02 39776829, 8005624, 5, NoRole
rec-783-org,   eng, f, 29, 19880508, ms, charlotte, hightower, , clarkson, 2101, 1, epenarra close, oakdale, 07 88214098, 2899874, 4, NoRole
rec-989-org,   dan, f, 36, , , , fredskild, , st agnes, 3034, 16, dirrawan garden, , 04 36194283, 4619543, 7, NoRole
rec-424-org,   eng, , 25, 19920609, , marlee, davison, vic, dhurringile, 4078, 168, barwick place, , 618 66335049, 9917321, 6, NoRole
rec-512-org,   usa, f, 10, 20070226, , jacob, snyder, vic, marshall, 4030, 179, ballineen, railway stn, 08 43411806, 6698619, 3, NoRole
rec-920-org,   unk, f, 24, 19930505, hon, benjamin, sclater, , manly vale, 5110, 68, watkins street, dudley specialist medical centre, 08 86642467, 7316849, 6, NoRole
rec-602-org,   ina, f, , , , charlotte, pudjijono, nsw, benerembah, 4350, 16, steinfeld court, lockwood, 612 72885002, 8865760, 6, NoRole
rec-764-org,   chi, , 34, 19830202, , dale, ger, sa, seaford meadows, 3020, 26, baldwin drive, , 02 23912335, 3979627, 3, NoRole
