rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-1848-dup-0, eng, f, , 19080411, , arren, hanley, nsw, charmhaven, 4350, 1026, knox street, sunnyspot farm, 612 36237054, 8240260, 7, NoRole
rec-8539-org,   eng, f, 25, 19910901, , ajay, christinson, vic, stanley, 2304, 30, glossop crescent, , 8 13480149, 3376194, 9, NoRole
rec-7936-org,   usa, f, 32, 19840109, , emiily, neal, qld, wongaling beach, 2489, 52, morrison street, , 03 53263104, 1638920, 5, NoRole
rec-9829-org,   spa, f, 27, 19890929, , jorja, santamaria, nsw, flinders, 6023, 10, satchell place, australian fair west, 612 81932126, 6740809, 3, NoRole
rec-884-org,   eng, , 12, 20040114, , chase, mcgrory, qld, sunset, 2540, 26, macnaughton street, , 3 60640923, 9343281, 1, NoRole
rec-379-org,   nor, f, 32, 19840126, ms, james, skjÖlsvold, nsw, bunnaloo, 2518, 2, torrens street, west gippsland hospital, 02 02526915, 4563006, 2, NoRole
rec-6702-org,   unk, , 33, 19831019, pfc, tahni, strazzari, vic, hepburn springs, 4012, 25, kingscote crescent, , 8 88194626, 2683008, 3, NoRole
rec-3535-org,   usa, , , 19190708, , jarred, rosales, vic, penshurst, 6055, 45, mackerras crescent, , 8 04953787, 8824585, 0, NoRole
rec-2429-org,   chi, f, 20, 19960509, pfc, nicholas, moy, vic, arcadia, 3030, 94, gawler crescent, , 03 49117764, 6458276, 0, NoRole
rec-5182-org,   ind, f, 36, 19800304, , caitlin, waraich, vic, mininera, 5083, 4, murphy street, , 08 79757537, 6177987, 7, NoRole
rec-1107-org,   unk, m, 27, 19891121, pfc, pearson, abadi, tas, beaconsfield, 6056, 8, tungun street, , 617 80394947, 2665683, 4, NoRole
rec-1840-org,   ger, f, , 19221210, , samantha, glaise, vic, whittington, 3550, 34, lort place, berkeley vlge, 08 92455687, 2940774, 4, NoRole
rec-4523-org,   fin, f, 23, 19930828, mr, patrick, kallela, act, stirling, 6236, 75, moon place, , 02 88689592, 2736862, 9, NoRole
rec-8266-org,   unk, , , 19261020, , bayden, abbondandola, nsw, huntleys point, 2485, 27, wangara street, north star resort, 02 91238476, 9482008, 9, NoRole
rec-5899-org,   unk, f, 10, 20060210, , ben, stranger, vic, leichardt, 2228, 30, godfrey street, , 618 39031045, 3555032, 6, NoRole
rec-6068-org,   ind, f, 27, 19890702, pfc, emiily, vaninadh, qld, avoca, 2500, 482, wettenhall circuit, , 03 96199536, 2015365, 0, NoRole
rec-6303-org,   ind, f, 30, 19860626, pfc, koula, sudarsan, vic, bentleigh, 4557, 25, blanc court, , 8 25932422, 5276842, 4, NoRole
rec-5560-org,   unk, , 25, 19911207, , andrew, straw, vic, durham ox, 3340, 29, eppalock street, , 8 17170476, 7162181, 5, NoRole
rec-8258-dup-0, ind, , 36, 19801010, pfc, jake, melliyl, vic, houston, 2088, 121, domain street, , 08 68296833, 6793652, 9, NoRole
rec-8971-org,   ind, , 37, 19791122, dr, connor, masand, sa, clearview, 3356, 168, elimatta street, apmnt 65, 617 44716869, 3291874, 7, NoRole
rec-7676-org,   pol, f, 19, 19970927, , jye, banaszak, qld, kemblawarra, 5352, 442, glenmaggie street, willera, 613 02611690, 6012546, 8, NoRole
rec-7112-org,   unk, , 27, 19890124, ms, alexander, aarts, nsw, burra, 3108, 7, kingsford smith drive, sunnyspot farm, 02 10396878, 6668476, 5, NoRole
rec-6900-org,   ind, f, 31, 19851216, , annabel, sweta, sa, ramco, 2262, 1, burkitt street, yarrandoo, 07 98211948, 2920356, 9, NoRole
rec-1987-org,   usa, f, 32, 19840507, , deakin, williams, qld, barmoya, 6530, 5, banks street, , 08 80271192, 3931468, 7, NoRole
rec-5556-org,   chi, , 33, 19831121, , lexie, hai, tas, karanja, 6011, 1, david street, , 07 29700273, 2732728, 7, NoRole
rec-1535-org,   usa, f, , 19840610, ms, tayla, wilson, nsw, floreat, 4216, 12, merriman crescent, north road, 2 84409497, 5596413, 0, NoRole
rec-6421-org,   ind, , , 19150420, , isabella, raji, sa, hove, 2260, 24, chevalier street, rosedale, 7 24520687, 8311411, 4, NoRole
rec-76-org,   usa, f, 11, 20050818, ms, victoria, acosta, qld, mount kynoch, 2540, 2, john cleland crescent, , 3 49961593, 1147777, 2, NoRole
rec-4764-org,   eng, f, 34, 19821106, ms, natasha, christinsen, sa, northgate, 3128, 85, allambee street, , , 4954706, 6, NoRole
rec-1341-org,   unk, , 12, 20040721, mr, allegra, scolastique, nsw, johns river, 3401, 106, totterdell street, , 02 58581076, 5581897, 1, NoRole
rec-5205-org,   eng, , 22, 19940306, mr, oscar, hext, vic, tootgarook, 3766, 19, ballumbir street, , 08 71590395, 3532524, 4, NoRole
rec-7275-org,   eng, f, 31, 19850103, , , christians, vic, keon park, 2233, 27, cadell street, , 08 62082659, 5424862, 8, NoRole
rec-2857-org,   usa, f, 29, 19870914, , alessandra, henry, vic, baranduda, 3168, 18, alroy circuit, , 618 33466865, 4956055, 4, NoRole
rec-1481-org,   eng, f, 37, 19791208, ms, riley, melville, , seaton, 3450, 33, gurrit place, westport, 03 99981626, 5817426, 8, NoRole
rec-4401-org,   unk, f, 28, 19881110, , nicholas, streich, wa, carine, 2526, 15, harris street, , 618 40743185, 6440139, 4, NoRole
rec-9215-org,   sri, f, 10, 20060717, , caleb, samataweera, qld, ipswich, 2285, 9, damala street, , 03 21018650, 2848515, 6, NoRole
rec-5720-dup-0, eng, f, 27, 19890711, ms, jamantha, andrewson, qld, basilisk, 2122, 22, boldrewood street, , 03 72182371, 9015392, 2, NoRole
rec-8708-dup-0, usa, f, 28, 19880217, hon, josthua, howe, qld, mount byron, 3171, 31, blair street, sect 341, 07 63272930, 1794075, 8, NoRole
rec-2501-org,   dut, m, 31, 19850826, mr, mia, bonn, nsw, mumbil, 2877, 27, boolee street, , 612 45220734, 9834224, 1, NoRole
rec-4141-org,   cze, , 33, 19830428, , joshua, bakos, sa, wynn vale, 3139, , rossell place, brentwood vlge, 07 76360995, 9797997, 5, NoRole
rec-6811-org,   ser, f, , 19070122, , callum, revic, vic, harston, 4558, 11, harbison crescent, loughmore, 08 84348143, 1143387, 0, NoRole
rec-7394-dup-0, ind, , 34, 19821015, , kyle, gala, , toorak, 3818, 140, sturt avenue, , 07 51735609, 2515368, 5, NoRole
rec-670-org,   eng, f, 22, 19940808, dr, rachel, pierson, tas, opossum bay, 3198, 84, onkaparinga crescent, , 07 08098188, 4650027, 6, NoRole
rec-3217-org,   ser, m, 35, , ms, benjamin, burzic, , riverwood, 2287, 4, , kirra vista, , 4175978, 2, NoRole
rec-9510-org,   unk, , 22, 19941212, dr, dylan, , nsw, bellbrook, 5091, 86, pearson street, nindawarri, 07 45749893, 1371537, 8, NoRole
rec-2134-org,   spa, f, , 19771031, , tess, heras, nsw, allynbrook, 2343, 28, , wildefell, 612 63958457, 1672722, 5, NoRole
rec-6223-org,   usa, , 25, 19910216, ms, isabella, chandler, nsw, bundaberg, 3977, 9, eildon place, aminya vlge, 02 64877855, 2499369, 9, NoRole
rec-5697-org,   sri, m, 32, , ms, madeleine, atapattu, sa, netley, 2163, 152, guthridge crescent, , 07 83957772, 7358127, 6, NoRole
rec-2934-org,   eng, , 31, 19850404, ms, chantelle, keegan, vic, surrey hills, 2233, 709, shirra close, st agnes retrmnt vlge, 08 57503461, 4491421, 4, NoRole
rec-2454-org,   ger, f, 12, 20040910, , kaitlyn, kemle, qld, rye, 2431, 2, whitford place, , 613 88512834, 4932958, 2, NoRole
rec-8798-org,   eng, f, 12, 20040307, ms, jasmine, joiner, vic, bell post hill, 4077, 40, doonkuna street, gundamain, 08 00614345, 6013995, 2, NoRole
rec-2532-org,   , f, 24, 19920921, mr, alia, weaver, vic, vasey, 6112, 6, snowgum road, skilbister, 8 65332553, 8914187, 4, NoRole
rec-907-org,   gre, f, 26, , , makenzie, poulos, vic, salisbury west, 2500, 2, white place, , 08 87333996, 3270656, 9, NoRole
rec-1186-org,   usa, f, , 19091119, ms, imogen, vazquez, sa, teringie, 4218, 22, pearson street, , 07 87925815, 7963739, 1, NoRole
rec-4986-org,   ger, , 32, 19841024, , zara, knig, , armidale, 4655, 298, robson street, , 07 90074580, 5908890, 9, NoRole
rec-3256-org,   usa, , 10, 20060923, mr, lily, tillman, vic, colliver, 4223, 8, burrendong street, , 618 43155450, 5159632, 7, NoRole
rec-7793-dup-0, eng, , 30, 19860219, , phoebe, seaver, nsw, woonona, 3458, 61, dumasstreet, ron gol station, 02 64274445, 2971799, 1, NoRole
rec-3029-org,   ind, m, 8, 20081013, , wil, saraswathi, nsw, deua river valley, 5065, 6, moroak street, , 02 36554385, 8999298, 5, NoRole
rec-4089-org,   eng, , 29, 19870212, , rachel, hamm, nsw, wonboyn lake, 2041, 28, wallaroo road, , 02 28157079, 9808265, 9, NoRole
rec-3958-org,   usa, , 27, 19890222, hon, chloe, gould, nsw, fassifern, 4285, 36, spalding street, , 612 26061192, 2234042, 2, NoRole
rec-7430-org,   fre, f, 35, 19810626, , alicia, garreau, nsw, new lambton, 5173, 39, lhotsky street, , 02 80777395, 3304452, 1, NoRole
rec-8133-org,   ina, f, 24, 19920101, pfc, phoebe, hartono, sa, hove, 5554, 482, barraclough crescent, , 617 85898222, 6708355, 8, NoRole
rec-2900-org,   eng, f, 35, 19810510, ms, joshua, goode, sa, seacombe heights, 5084, 23, chipperfield circuit, scots college, 7 67855940, 8126093, 1, NoRole
rec-1261-org,   eng, f, 27, , , sachin, bloxham, tas, barretta, 2261, 7, heagney crescent, , 617 37482934, 7502195, 6, NoRole
rec-6894-org,   usa, f, 27, 19890323, , abbey, hawkins, nsw, michelago, 3020, 6, fincham crescent, wylarah, 02 90439622, 5687276, 7, NoRole
rec-7407-org,   eng, f, 32, 19840208, , noah, matthewson, act, caulfield, 2844, 17, allott place, goodhope, 612 73143471, 1192215, 1, NoRole
rec-6782-org,   usa, f, 36, 19800820, ms, andrew, workman, qld, warana, 5161, 33, baker garden, kurrabri, 03 63922632, 1061644, 2, NoRole
rec-202-org,   ind, f, 27, 19890726, , lucy, sapan, vic, modella, 6014, 7, slessor crescent, ps 410896n, 08 51162960, 3974163, 9, NoRole
rec-7155-org,   jew, , 40, 19761217, , thomas, shimshelewitz, nsw, lenaghan, 6066, 1, hannan crescent, , 612 33143033, 6927795, 4, NoRole
rec-467-org,   eng, f, , 19060111, ms, danielle, adamson, qld, upper flagstone, 7019, 8, flecker place, , 03 49929525, 5083083, 9, NoRole
rec-4585-org,   eng, f, 8, 20081207, , matthew, gabriels, wa, moojebing, 2280, 9, wylie street, , 618 55036435, 8113517, 2, NoRole
rec-381-org,   , f, 30, 19860614, , kate, kellow, , lysterfield, 2161, 8, agnew street, 21st, 07 93242089, 7106272, 5, NoRole
rec-9133-org,   ind, f, 21, , , alice, vellore, vic, prentice north, 2880, 130, serpentine street, , 08 96999804, 9234937, 0, NoRole
rec-1254-org,   sri, f, 30, , , harrison, kaluwitharana, vic, trafalgar, 4216, 24, ballumbir street, riverside professional centre (cnr banks, 618 73584188, 5751105, 6, NoRole
rec-1567-org,   fin, f, , 19360424, , seth, heiskanen, nsw, colo, 5355, 79, blackett crescent, , 612 25528399, 8226649, 0, NoRole
rec-2486-org,   ser, f, , 19210225, , trent, kalinowski, , preston, 3564, 4, must circuit, murray eden, 03 45088940, 6621567, 6, NoRole
rec-9137-dup-0, eng, m, 23, , mr, georgia, oakley, nsw, upper la sdowne, 2795, 6, summerville crescent, , 03 60682312, 9292288, 2, NoRole
rec-4461-org,   eng, f, 8, 20081118, pfc, kyle, hamm, vic, kalamunda, 3160, 8, wisdom place, , 08 91649077, 8383342, 4, NoRole
rec-8511-dup-0, cze, , 27, 19890123, ms, jessica, , act, kambah, 3150, 344, jondol place, , 02 60732724, 4216156, 8, NoRole
rec-7362-org,   por, f, , 19920425, pfc, chevonne, figueiredo, tas, chigwell, 2617, 15, , , 07 94660482, 1394274, 4, NoRole
rec-1961-org,   chi, f, , 19700715, , brooke, mou, sa, picnic point, 4858, 20, partridge street, dunbogan caravan park, 617 10674368, 1395121, 0, NoRole
rec-9953-org,   chi, f, 26, 19900718, , jaden, gu, , , 2594, 6, edmondson street, bimbadoon, 04 66319931, 6423876, 6, NoRole
rec-9227-org,   fre, m, , 19100719, , ruby, caussinade, wa, watercarrin, 5092, 20, furphy place, , 8 07355128, 7655439, 6, NoRole
rec-1059-org,   usa, f, 30, 19861110, dr, mitchell, solis, wa, abbey, 2119, 45, currong street, farm shed, 08 93738601, 3675245, 9, NoRole
rec-8566-org,   usa, , 27, , , riley, dunlap, wa, bulyee, 5554, 911, bourne street, heritage estate, 04 10020780, 8296377, 0, NoRole
rec-8073-dup-0, unk, f, 25, 19910429, ms, michae, abadi, qld, bells creek, 3105, 2, shackleton circuit, row 1, 03 92761008, 6403001, 2, NoRole
rec-9563-org,   eng, m, , 19010225, , marlee, spear, wa, boodarockin, 3021, 58, hemmings crescent, , 618 95559975, 9747163, 3, NoRole
rec-7400-org,   afg, , 31, 19850331, ms, isabelle, gigiani, vic, lalbert, 4855, 231, moorhouse street, , , 9173090, 9, NoRole
rec-3471-org,   chi, f, , 19330311, , flynn, ni, wa, boonanarring, 2322, 12, rule street, , 8 40597804, 6163972, 3, NoRole
rec-8232-org,   eng, f, 30, 19861215, ms, dylan, styles, nsw, redhead, 5416, 11, , , 612 73504190, 3887028, 5, NoRole
rec-9361-org,   ita, f, 22, , , caitlin, labraccio, nsw, nattai, 4207, 229, legge street, fiveways, 2 77269261, 6518819, 7, NoRole
rec-8417-org,   fin, f, , 19940702, , daniel, korpelainen, vic, st albans park, 6159, 7, french street, black stump caravan, 8 66135884, 1152952, 7, NoRole
rec-6607-dup-0, rom, m, , 19060210, , luca, barnutiu, nsw, louth, 4031, 10, melba sdreet, , 612 21992905, 4097457, 4, NoRole
rec-5732-dup-0, chi, f, , 19611121, , holly, kuan, sa, childers, 3043, 7 , bugden avenue, crosshills, 07 25908167, 8293396, 2, NoRole
rec-26-org,   usa, f, 39, 19771219, , liam, wood, nsw, mcgraths hill, 2402, 1, sainsbury street, adiren, 2 24952594, 4126511, 5, NoRole
rec-7411-dup-0, usa, f, 34, 19820919, , kyle, wallace, wa, tampu, 2640, 181, pennington crescent, , 08 15051878, 1245067, 0, NoRole
rec-9701-org,   eng, f, 33, 19830723, , amy, , vic, shelley, 3152, 43, tuross close, , 618 37982035, 1967565, 9, NoRole
rec-5449-dup-0, , m, , 19630125, ms, lillianna, morrison, qld, white rock, 4500, 31, burnie street, ebaurana, 3 12776982, 6758729, 7, NoRole
rec-2529-org,   eng, f, 28, 19880111, , paul, hamm, nsw, burren junction, 3030, 19, lamington street, , 612 02972929, 5672677, 8, NoRole
rec-6799-org,   ind, , 27, 19891106, ms, emiily, nilima, nsw, vittoria, 3143, 21, wettenhall circuit, , 2 44794219, 3006891, 7, NoRole
rec-8084-org,   ira, f, 25, , , jenna, mokhtari, nsw, tascott, 2870, 50, sinclair street, , 02 77504887, 5239795, 0, NoRole
rec-6416-org,   chi, , , 19621203, , daniel, aw, sa, paruna, 2574, 9, punch place, , 617 25614269, 7769177, 3, NoRole
rec-2490-org,   unk, , , 19590823, , molly, scogin, nsw, balmain east, 2428, 6, buvelot street, wacharoo, 612 21759615, 8564064, 3, NoRole
rec-6639-org,   eng, m, 36, 19800210, ms, olivia, ericson, vic, bacchus marsh, 3557, 1, tallara parkway, phillip town, 8 19300983, 5560678, 1, NoRole
rec-4741-dup-0, eng, m, , 19991029, , meg, tas , nsw, croydon, 6153, 37, blackman crescent, waioma, 2 80836766, 9174031, 6, NoRole
rec-3216-org,   chi, , 29, , mr, hannah, liang, wa, dangin, 6210, 3, knoke avenue, , 618 84457487, 9805926, 4, NoRole
rec-1409-org,   gre, f, , 19340614, , cameron, kontopoulou, vic, studfield, 2064, 11, , tarmac, 08 51145966, 7433335, 8, NoRole
rec-2365-org,   chi, f, 29, , , riley, sit, vic, colac colac, 4216, 141, lambrigg street, brentwood vlge, 8 58378251, 3806376, 6, NoRole
rec-8013-org,   usa, f, 27, 19890429, mr, jonah, durham, wa, hamel, 3150, 100, atherton street, , 8 96474731, 1844726, 1, NoRole
rec-2241-org,   iri, , , 19640503, ms, kaitlin, mcniadh, qld, lower cressbrook, 2440, 9, williams street, nyrraby, 3 45276912, 1376630, 7, NoRole
rec-4035-org,   unk, m, 20, 19961119, , vianca, abadi, vic, woodstock, 2906, 47, macarthur avenue, , 08 04533535, 6427132, 4, NoRole
rec-1329-org,   ita, m, 28, 19880810, , max, serato, nsw, north wollongong, 5007, 273, neptune street, braeburn, 02 19912311, 6597525, 0, NoRole
rec-18-org,   sri, f, 39, 19771007, , bree, villavarayan, nsw, audley, 3038, 4, piguenit close, goodrick park, 612 11528204, 9849755, 1, NoRole
rec-4200-org,   usa, , 33, 19831210, , joshua, allison, qld, carbrook, 2711, 22, lowanna street, hd curramulka, 613 51093538, 8513466, 4, NoRole
rec-6711-org,   eng, f, , 19860112, ms, jed, anson, nsw, ellerston, 2729, 6, woods place, , 612 11054022, 3450629, 3, NoRole
rec-8548-org,   unk, f, , 19941207, ms, thomas, stranger, act, giralang, 3400, 26, abernethy street, , 2 27859843, 9471123, 0, NoRole
rec-8517-org,   usa, , 32, 19841024, mr, cooper, bridges, nsw, bunyan, 2350, 16, ogden close, , 612 57821590, 8592642, 5, NoRole
rec-5707-org,   chi, f, , , mr, michaela, leong, wa, manypeaks, 2323, 6, gellibrand street, canberra avenue, 8 75012905, 5539110, 5, NoRole
rec-245-org,   eng, f, 34, 19820618, mr, lochlan, statham, qld, deception bay, 4306, 9, wilshire street, , 03 10174224, 5525091, 4, NoRole
rec-2446-org,   ger, f, 24, 19920508, , madeline, bugge, wa, solus, 3962, 35, sonder close, henry kendall bayside, , 3025899, 1, NoRole
rec-5851-org,   fin, f, , 19580101, , robert, turtola, qld, lake macdonald, 4350, 28, cossington smith crescent, , 3 66283375, 2209976, 7, NoRole
rec-9352-org,   afg, f, , , ms, holly, prhangi, nsw, cumborah, 6172, 71, groom place, , 612 47061325, 9001020, 4, NoRole
rec-7568-org,   chi, f, 10, 20060717, ms, emiily, awyong, , campsie, 5068, 91, beattie crescent, , 04 71183812, 2140232, 3, NoRole
rec-3809-org,   , f, 34, 19820711, , wil, menzies, nsw, monga, 3940, 13, petterd street, , , 4000806, 6, NoRole
rec-1440-org,   chi, f, 25, 19910615, , cain, ka, act, deakin, 4068, 3, adam place, currimundi garden, 612 42769447, 8761876, 1, NoRole
rec-630-org,   unk, f, 33, 19830616, , mitchell, strazzari, qld, point lookout, 5654, 93, hetherington circuit, , 3 16734003, 9485019, 5, NoRole
rec-7393-org,   eng, f, 22, 19941112, , sachin, henryson, nsw, peakhurst, 5070, 1, hargrave street, rosetta village, 612 22538252, 1354010, 2, NoRole
rec-4834-org,   eng, , 26, 19900121, , ashleigh, macneil, qld, white patch, 3022, 13, tadgell place, , 03 91828565, 1307640, 5, NoRole
rec-605-org,   unk, f, 23, 19930406, , lachlan, scofield, wa, cleary, 2113, 24, sid barnes crescent, , 8 40181090, 7432273, 7, NoRole
rec-5187-org,   eng, f, , 19210117, , brianna, haroldson, sa, largs bay, 2076, , service street, rosebrook, 7 04703814, 7081696, 9, NoRole
rec-2290-org,   usa, , 34, 19821103, ms, nicholas, byrd, vic, , 2135, 48, carpenter close, hibiscus retirement resort, 08 82116453, 2768417, 7, NoRole
rec-4879-org,   usa, f, 32, 19840403, , teneille, patel, wa, dandanning, 2785, 62, sculptor street, , 08 17471520, 7888753, 3, NoRole
rec-8109-org,   usa, f, , 19800705, dr, eliza, byers, wa, southern brook, 2148, 137, valder place, , 618 07465594, 2787497, 1, NoRole
rec-1166-dup-0, ind, f, 35, 19810507, dr, aiden, sarma, nsw, cringila, 4655, 6, dixon drive, tivoli hills, 07 15 11386, 2088332, 0, NoRole
rec-2623-org,   unk, m, 26, 19900312, , matthew, scoby, vic, navarre, 2121, 5, cockle street, , 618 69611471, 9660974, 0, NoRole
rec-187-org,   unk, , 34, 19820724, ms, emiily, abbondandola, vic, westmeadows, 2088, 17, brickhill place, noosa outlook, 8 24436951, 7236760, 5, NoRole
rec-3261-org,   eng, , 33, 19830606, , quinn, hutson, vic, glen alvie, 2530, 25, burkitt street, , 08 09317829, 2232560, 0, NoRole
rec-2377-org,   usa, f, 26, 19900601, , trey, haney, vic, lalor, 2156, 79, hadow place, , 618 96138255, 4302925, 3, NoRole
rec-120-org,   rus, , 31, 19851003, pfc, flynn, aparina, nsw, wapengo, 7310, 10, chippindall circuit, , 02 41265014, 6654429, 6, NoRole
rec-8454-org,   unk, , 28, 19880112, dr, brydee, scinto, act, kingston, 2047, 54, covington crescent, , 612 58728336, 4108498, 0, NoRole
rec-4721-org,   spa, f, 25, 19910223, , joanna, alkorta, wa, kaloorup, 2470, , stuart street, , , 7452560, 1, NoRole
rec-703-org,   usa, f, 20, , , toby, cummings, nsw, richmond raaf, 3500, 8, cooling place, , 612 44167793, 1124366, 4, NoRole
rec-606-dup-0, tur, f, 28, 19880504, , matthew, edebaly, nsw, pendle hill, 3151, 4, jansz crescent, , 02 26755795, 4247967, 3, NoRole
rec-240-org,   usa, f, 30, 19860128, , samuel, gillespie, nsw, deua, 3155, 31, pinkerton circuit, , 08 79695609, 5206242, 3, NoRole
rec-3879-dup-0, unk, f, 22, , , william, abbetme er, sa, peterhead, 4032, 7, arthur circle, , 7 32349859, 8567074, 2, NoRole
rec-8034-org,   ind, , 8, 20080128, mr, edward, rima, sa, wynn vale, 5118, 29, biffin street, berkeley vlge, 07 85497815, 7992690, 0, NoRole
rec-7659-org,   usa, f, 27, 19890111, , tyler, conner, sa, gladstone, 3685, 172, ranken place, , 7 80076493, 3907965, 4, NoRole
rec-4474-org,   chi, , 35, , , deakin, hang, vic, wurdiboluc, 3029, 33, fisken crescent, , 618 74469918, 1871956, 7, NoRole
rec-8339-org,   pol, f, 25, 19910822, , peyton, bicukowski, qld, walkers point, 2325, 9, , , 03 51470888, 4672834, 9, NoRole
rec-7762-org,   eng, f, , , ms, sarah, royle, qld, boodua, 3089, 72, wellington street, barraclear, 613 16095607, 3117305, 9, NoRole
rec-8100-dup-0, ara, f, 24, 19920823, mr, alyssa, batooJ, vic, winston hills, 2263, 374, brophy street, rsde 302, 08 81522160, 4195714, 7, NoRole
rec-9435-org,   eng, f, 35, , ms, harry, kersey, nsw, north lambton, 4871, 13, monkman street, hawkins masonic vlge, 2 99409316, 8917962, 0, NoRole
rec-2080-org,   eng, f, 19, 19970607, , holly, ryder, wa, tingledale, 5343, 18, lindsay street, , 8 11734342, 1156563, 2, NoRole
rec-3196-org,   chi, , , 19840121, , joshua, hwang, nsw, bowral, 6149, 53, pandanus street, blue mist, 08 33104464, 1746216, 4, NoRole
rec-2431-org,   ind, f, 31, 19850216, , jacob, sangawar, act, lawson, 2171, 397, berrell street, the lakes retirement village, 02 47752725, 8106909, 1, NoRole
rec-856-org,   unk, m, 29, 19870715, , kaitlin, strawbridge, sa, prospect, 5162, 111, captain cook crescent, , 7 86029133, 6981462, 7, NoRole
rec-7515-org,   usa, f, 29, 19871124, ms, samantha, montgomery, nsw, colo vale, 2140, 1, a'beckett street, , 02 31136677, 5046738, 5, NoRole
rec-553-org,   tur, f, 33, , sgt, katie, serif, nsw, charlestown, 3072, 1, newman morris circuit, macovin ridge, 612 67932551, 3796864, 0, NoRole
rec-471-org,   usa, f, 33, 19830519, , lachlan, gross, sa, aldinga beach, 2132, 75, , , 617 44194229, 4721140, 9, NoRole
rec-2658-org,   eng, , 38, , , ethan, jacobsen, vic, rowville, 2343, 54, field street, , 618 66999231, 3953317, 4, NoRole
rec-1361-org,   usa, f, , 19951128, , olivia, dodson, nsw, maianbar, 2428, 4, temperley street, , 612 67381748, 8332612, 7, NoRole
rec-6125-org,   ind, m, 36, 19801008, ms, wilson, hamada, vic, craigie, 3300, 28, allchin circuit, , 8 39809738, 2320657, 5, NoRole
rec-7722-org,   usa, f, 25, 19910903, ms, abbey, santana, vic, bairnsdale, 2533, 16, moondarra street, hillandale, 02 57126697, 6551132, 7, NoRole
rec-3942-org,   usa, f, 29, , dr, ella, , qld, georgetown, 3340, 6, croton street, , 613 88845243, 6714647, 8, NoRole
rec-6459-org,   eng, m, 31, 19850809, hon, riley, bonney, , caulfield north, 2159, 64, nemarang crescent, , 08 71288653, 2577486, 5, NoRole
rec-5252-org,   eng, m, 33, , , lydia, joiner, sa, camden park, 3765, 19, backler place, , 617 84234693, 1543563, 2, NoRole
rec-5103-org,   usa, m, 34, 19820510, , talissa, may, sa, flinders park, 2060, 107, johnstone circuit, , 7 38610024, 3814210, 4, NoRole
rec-7205-org,   usa, f, 31, 19850411, , harrison, george, qld, curramore, 3121, 24, bamford street, , 613 76403202, 1005820, 4, NoRole
rec-8929-org,   por, , 31, 19850531, mr, samantha, prestes, wa, dangin, 3215, 5, fergusson crescent, , 02 23003382, 8904436, 4, NoRole
rec-770-org,   eng, , 30, 19861005, dr, lachlan, huxtable, nt, haasts bluff, 2210, 70, le hunte street, , 3 72341401, 3957516, 2, NoRole
rec-6269-org,   unk, f, 31, 19851027, ms, noah, stratou, nsw, fairlight, 3150, 50, popplewell place, meadows conv cntre, 612 24026655, 8756666, 8, NoRole
rec-4923-org,   dan, , 20, 19960615, , cameron, langvardt, nsw, sunshine bay, 6163, 209, proctor street, , 02 74430084, 8273837, 6, NoRole
rec-4606-org,   rom, f, 21, 19950930, , annabelle, ciumak, tas, mornington, 4207, 22, wentworth avenue, , 07 26191042, 6511121, 7, NoRole
rec-611-dup-0, ser, , , 19930526, , elly, milanova, sa, wallaroo, 5070, 25, barton highway, , 03 81748145, 3996747, 6, NoRole
rec-6076-org,   eng, m, , 19990707, , reganne, bloxam, nsw, dundurrabin, 6210, 11, bromley street, , 2 29218167, 8982953, 9, NoRole
rec-1828-org,   eng, m, 34, 19820211, mr, nicole, merrick, , ingleburn, 5162, 86, clare dennis avenue, , 07 23970101, 8883980, 1, NoRole
rec-7220-org,   eng, f, 29, , , madison, turnbull, qld, bells creek, 2081, 14, goldsworthy place, , 613 85499203, 7498951, 7, NoRole
rec-135-org,   unk, , 29, , , flynn, schwanke, vic, glenthompson, 3133, 16, notting court, , 618 21163684, 2799146, 7, NoRole
rec-6923-org,   unk, , 22, 19940312, dr, sophie, aarts, qld, canterbury, 3166, 24, leason close, , 03 45054294, 3745449, 5, NoRole
rec-1837-org,   eng, f, 26, 19901004, dr, bailey, madison, qld, adavale, 5087, 2, jerrabomberra avenue, , 613 07952584, 7702127, 8, NoRole
rec-2882-org,   pak, f, 21, , ms, madeline, nurkhel, , clayton, 3804, 12, wyselaskie circuit, , , 4372002, 2, NoRole
rec-2122-org,   eng, m, 19, 19971004, , evan, , , dapto, 2262, 4, girrahween street, brandywine stud, 07 41547945, 2167145, 6, NoRole
rec-3130-org,   usa, , , 19420802, ms, braedon, travis, qld, turallin, 2870, 14, battersby circuit, lorimere, 03 82771931, 9137662, 4, NoRole
rec-6265-org,   pak, f, 31, 19850908, , amy, kutana, , helena valley, 4305, 7, salsola street, , 08 61819590, 5121099, 8, NoRole
rec-5047-dup-0, ara, f, 7, 20090530, hon, eboni, shaheerah, nsw, cowra, 3023, 133, miller street, , 2 27516904, 5064045, 9, NoRole
rec-5872-org,   eng, f, 26, 19901208, , liam, matheson, nsw, iluka, 2121, 6, jinka street, harvies haven, 612 03593407, 9930126, 2, NoRole
rec-7832-org,   unk, f, 20, 19960605, , blake, aarnoudse, , tharbogang, 5173, 256, cubillo crescent, , , 3124100, 6, NoRole
